"Year","Road.Type","Speed","Junction.Type","Brightness","Wind.Speed","Casualty.Class","Gender","Age","Damage","Severity"
"02","A",64,"2",80035,16,"O","M",46,33955.21,72
"01","C",49,"3",106239,12,"P","F",35,24557.64,38
"98","U",64,"3",115632,23,"D","M",74,9362.19,5
"02","M",36,"4",102014,6,"D","M",24,39413.16,97
"00","U",48,"2",60035,20,"O","F",46,1178.37,0
"98","C",83,"4",103785,22,"O","M",54,13226.55,11
"99","C",51,"2",112646,7,"D","M",40,16766.73,18
"01","C",37,"4",10625,15,"D","F",63,21448.06,29
"01","C",89,"1",112590,18,"P","M",33,12694.97,10
"02","C",34,"2",58594,25,"P","F",47,21143.36,28
"99","A",73,"4",51398,18,"P","F",69,34137.42,73
"00","U",60,"2",80873,24,"D","F",56,2647.75,0
"99","U",42,"1",416,6,"P","M",33,3867.19,1
"98","A",72,"0",52866,18,"P","M",18,35663.55,79
"00","C",82,"1",116332,14,"P","M",79,23427.42,34
"98","C",39,"3",44042,23,"D","F",19,22489.45,32
"02","U",39,"0",48785,21,"O","M",51,2262.67,0
"01","C",62,"4",64917,3,"P","F",39,18772,22
"02","C",67,"1",83785,2,"O","F",29,21832.86,30
"98","U",89,"1",30355,2,"P","F",50,5820.69,2
"99","U",46,"1",67928,10,"P","F",80,10386.83,7
"00","C",87,"4",59466,12,"P","F",43,15997.4,16
"02","A",67,"0",83785,20,"O","M",76,34618.59,75
"98","B",35,"3",43785,25,"O","M",63,28767.99,52
"01","B",52,"0",113871,8,"D","M",72,26335.29,43
"00","U",69,"1",86285,17,"O","M",23,6279.84,2
"02","C",61,"2",12929,21,"P","M",20,12489.69,10
"98","B",88,"2",110035,13,"O","M",33,29361.83,54
"00","U",52,"2",73579,5,"P","M",26,6395.64,3
"01","B",55,"4",55434,8,"P","F",76,27736.82,48
"01","A",50,"1",101534,12,"P","F",46,32689.29,67
"02","A",38,"1",47535,22,"O","F",79,31991.36,64
"01","B",62,"1",3591,13,"P","F",60,30435.27,58
"00","C",54,"1",67535,24,"O","M",57,16859.54,18
"01","M",44,"4",55035,3,"O","M",22,39007.89,95
"00","C",32,"3",40035,6,"O","F",60,19470.6,24
"98","A",60,"3",80082,21,"D","F",19,32852.51,67
"01","C",77,"4",96285,12,"O","F",37,23717.88,35
"99","C",48,"3",68039,23,"D","M",39,16631.71,17
"98","C",56,"3",52163,18,"D","F",73,23690.31,35
"01","C",38,"1",26610,20,"P","M",56,15436.93,15
"99","A",51,"1",33764,3,"P","F",49,34924.53,76
"99","U",37,"0",106916,5,"P","F",23,6950.17,3
"01","U",57,"4",55152,2,"D","F",65,5782.17,2
"99","C",51,"4",112868,11,"P","F",35,15672.14,15
"01","U",67,"1",7575,12,"D","F",61,3967.01,1
"98","C",77,"1",96285,17,"O","F",41,13529.15,11
"98","B",73,"3",91285,8,"O","F",75,25926.85,42
"02","B",56,"1",70035,22,"O","M",28,28080.89,49
"02","C",63,"1",78785,21,"O","F",64,21685.43,29
"00","C",56,"4",37194,17,"D","F",63,21881.76,30
"01","U",50,"1",109417,24,"D","F",46,3967.08,1
"01","A",41,"4",68021,11,"P","F",63,33536.23,70
"99","A",77,"0",105098,21,"P","M",79,31121.63,61
"00","U",73,"4",91285,6,"O","F",79,2042.28,0
"02","U",86,"3",64113,10,"P","M",28,1718.01,0
"99","U",48,"0",93015,18,"D","F",72,4005.13,1
"01","U",65,"3",113427,4,"D","M",37,5116.01,2
"98","C",88,"4",118904,13,"P","M",38,17210.97,19
"98","A",59,"0",73785,13,"O","F",58,33981.14,72
"98","B",87,"1",108785,14,"O","M",23,29234.83,53
"98","M",38,"2",105158,13,"P","F",67,38859.47,94
"00","C",44,"2",119969,12,"P","F",73,21181.73,28
"01","U",39,"3",48785,9,"O","F",35,3284.11,1
"00","U",47,"1",58785,7,"O","F",74,5965.97,2
"02","U",137.591965068132,"2",37504,5,"P","F",74,9434.59,6
"01","M",31,"1",95217,17,"P","F",55,39868.78,99
"98","U",80,"4",18983,11,"P","M",77,6864.37,3
"99","C",77,"2",8980,13,"D","M",64,12831.26,10
"98","A",64,"0",80035,20,"O","F",19,31362.02,61
"00","U",73,"2",82515,22,"D","M",61,4621.19,1
"00","U",35,"3",42009,18,"D","F",40,855.69,0
"99","M",73,"1",91285,6,"O","M",26,37446.69,88
"99","B",65,"3",101130,17,"P","F",21,30744.28,59
"02","M",58,"0",89062,15,"D","M",24,39073.98,95
"98","U",56,"2",110274,11,"D","F",79,3767.16,1
"02","M",84,"1",108131,18,"D","F",57,39201.32,96
"98","C",58,"0",23624,22,"P","M",28,18781.58,22
"99","C",37,"3",51072,23,"D","M",61,19155.58,23
"00","U",31,"1",117926,3,"D","F",40,7086.73,3
"00","B",71,"0",47846,14,"D","M",62,28352.18,50
"99","U",49,"4",103278,11,"P","F",78,4198.86,1
"99","A",51,"3",48121,2,"D","F",69,33517.32,70
"01","U",84,"3",45237,19,"P","F",32,1935.98,0
"00","U",64,"4",68409,2,"D","M",54,4097.14,1
"99","B",33,"4",41285,7,"O","M",70,29122.35,53
"01","U",69,"1",84280,6,"D","F",55,4773.38,1
"99","U",47,"0",54657,10,"P","M",71,4773.08,1
"02","U",82,"2",102535,21,"O","F",50,5969.21,2
"01","A",69,"4",82403,20,"D","M",54,31442.78,62
"00","B",34,"2",42535,16,"O","F",61,27030.5,46
"01","C",53,"0",103309,4,"P","F",65,25062.42,39
"98","U",61,"1",76285,8,"O","M",71,5519.54,2
"99","C",42,"3",11764,12,"D","M",44,24909.76,39
"01","C",67,"4",18786,4,"D","M",40,23989.7,36
"01","C",81,"4",104742,18,"D","F",54,13772.94,12
"01","U",132.317684183363,"4",35001,9,"P","M",45,990.53,0
"01","U",48,"1",112266,11,"P","F",22,7571.08,4
"00","C",34,"3",42535,5,"O","M",69,19289.34,23
"02","C",86,"2",51269,22,"D","M",79,13931.8,12
"00","M",83,"3",103785,23,"O","F",26,37607.72,88
"00","C",59,"4",63468,19,"P","M",46,18991.23,23
"99","B",67,"2",83785,4,"O","M",42,29812.19,56
"00","A",81,"0",96921,15,"D","F",23,31697.59,63
"99","M",74,"3",92535,22,"O","M",24,39328.09,97
"99","B",65,"0",86845,18,"P","M",67,29097.06,53
"01","C",37,"2",67738,11,"P","F",68,24679.8,38
"02","U",76,"3",95035,11,"O","M",32,11324.06,8
"00","C",57,"3",52645,21,"P","M",39,15197.72,14
"02","M",56,"2",70035,8,"O","F",49,37394.62,87
"00","C",69,"3",86285,17,"O","F",23,16106.78,16
"02","C",68,"0",85035,11,"O","F",73,24159.93,36
"00","U",70,"2",13230,7,"P","M",47,10239.1,7
"01","M",81,"3",101285,13,"O","F",64,37868.15,90
"01","C",41,"2",32463,5,"P","M",34,16895.46,18
"00","A",42,"1",61753,10,"D","F",67,32638.22,67
"00","A",75,"3",93785,2,"O","M",20,33895.26,72
"00","B",79,"4",29505,4,"P","M",27,26218.24,43
"99","B",79,"0",87253,6,"D","M",44,26219.5,43
"98","A",73,"1",10497,10,"P","M",54,34727.59,75
"98","A",132.308239301201,"3",107535,15,"O","M",50,32552.57,66
"02","U",46,"3",34857,21,"D","F",42,4687.41,1
"98","C",38,"2",29201,24,"D","M",78,21446.96,29
"02","C",38,"0",47535,18,"O","M",80,19749.92,24
"99","C",63,"3",60335,3,"D","F",46,14968.05,14
"02","U",61,"1",74288,10,"D","F",51,5873.56,2
"01","C",64,"0",80035,13,"O","M",44,21370.79,29
"02","B",83,"3",60459,22,"D","F",57,27640.88,48
"99","C",35,"0",9218,19,"P","F",41,19538.49,24
"99","U",32,"0",72488,5,"P","M",32,9550.77,6
"98","C",30,"3",80087,9,"D","F",34,14712.23,14
"99","B",37,"3",21432,19,"D","M",38,30026.28,56
"98","C",53,"0",66285,4,"O","F",71,14836.52,14
"02","B",39,"4",48785,18,"O","M",48,28110.88,49
"02","M",57,"3",26654,14,"D","M",26,37759.19,89
"01","C",35,"3",29963,19,"P","M",65,22142.4,31
"01","B",74,"1",26317,19,"P","F",34,25616.56,41
"99","B",67,"4",83785,5,"O","F",73,29820.99,56
"02","A",39,"3",45424,20,"P","M",60,34587.14,75
"01","C",33,"1",41285,10,"O","M",66,17497.62,19
"99","B",69,"3",42265,14,"D","F",52,26651.12,44
"01","C",71,"2",114495,23,"P","M",68,24964.88,39
"98","C",49,"0",66258,22,"P","M",28,16501.47,17
"01","C",46,"1",57535,24,"O","F",53,14713.89,14
"01","M",31,"4",103861,12,"D","F",45,38686.82,94
"99","A",59,"4",50104,11,"P","M",27,35000.29,77
"01","U",32,"4",47009,14,"D","M",24,10744.73,7
"00","A",139.706558047328,"2",50035,18,"O","F",22,32500.75,66
"00","A",69,"0",27627,8,"P","F",54,33457.07,70
"00","U",66,"4",96065,8,"D","F",60,9266.83,5
"02","U",88,"3",67217,4,"P","M",54,522.37,0
"02","U",60,"1",35281,18,"D","F",52,9967.38,6
"01","C",34,"1",100290,1,"D","M",43,18561.55,22
"98","C",75,"4",93785,5,"O","M",23,24322.02,37
"99","C",38,"2",7397,5,"P","M",31,15077.86,14
"01","U",60,"0",75035,14,"O","F",75,2162.43,0
"98","C",56,"1",2422,17,"P","F",65,15162.99,14
"98","C",59,"0",73785,9,"O","M",64,23701.96,35
"00","U",31,"4",58817,22,"P","F",68,7723.94,4
"01","B",75,"3",59629,5,"D","F",27,29716.67,55
"01","C",34,"1",86429,14,"D","F",19,23168.68,34
"98","C",45,"1",28209,4,"P","M",35,14594.69,13
"98","C",60,"3",95377,17,"P","M",46,12769.61,10
"98","M",45,"0",13199,9,"D","M",30,39976.51,100
"01","C",62,"3",77535,4,"O","M",56,16159.31,16
"02","B",45,"2",10195,11,"D","F",64,25803.35,42
"01","C",82,"3",112195,19,"D","M",38,21220.73,28
"00","B",61,"2",91637,17,"D","M",62,25522.38,41
"02","U",44,"1",30415,3,"P","F",49,5887.63,2
"02","B",72,"0",90035,4,"O","M",64,27175.28,46
"99","A",135.828651122283,"0",81149,18,"D","F",65,32485.11,66
"00","M",56,"0",15817,9,"D","M",19,37670.08,89
"98","U",74,"2",33075,14,"P","F",56,4379.04,1
"99","U",68,"3",85035,13,"O","M",61,7691.43,4
"98","C",63,"4",78785,2,"O","F",20,15136.44,14
"00","C",52,"2",446,21,"P","F",49,14092.44,12
"02","M",31,"3",34865,1,"D","M",18,38007.28,90
"00","U",40,"1",28529,5,"P","F",52,3457.67,1
"98","B",45,"1",109725,9,"P","F",29,25751.68,41
"99","C",43,"3",978,2,"P","M",37,18853.6,22
"01","U",31,"3",42983,16,"P","M",68,7493.84,4
"02","U",53,"2",87468,8,"D","M",55,12113.07,9
"99","M",65,"2",81285,8,"O","F",70,38421.87,92
"01","U",31,"0",104101,18,"P","M",32,1843.59,0
"00","U",37,"0",46285,16,"O","M",44,10163.36,6
"98","U",52,"2",94850,20,"D","M",55,1759.48,0
"01","U",51,"3",73427,10,"D","F",53,513.23,0
"98","A",53,"4",84258,19,"P","M",79,31925.57,64
"98","C",137.877207447309,"4",90035,3,"O","M",46,23043.51,33
"98","U",80,"2",48593,2,"D","F",52,6594.36,3
"98","U",78,"3",38545,4,"D","M",77,7567.67,4
"99","M",55,"4",18770,13,"P","M",25,38813.86,94
"02","U",51,"0",63785,3,"O","F",29,4628.54,1
"99","U",83,"1",103785,1,"O","M",54,12099.47,9
"00","A",50,"1",119718,19,"P","M",40,35428.66,78
"00","C",51,"2",63785,13,"O","F",79,20427.61,26
"98","C",73,"4",91285,1,"O","F",23,19333.55,23
"99","C",134.936857365537,"4",691,4,"D","F",43,21905.52,30
"00","B",88,"3",79393,21,"D","F",66,29112.14,53
"01","U",73,"4",2094,9,"P","M",70,6394.85,3
"99","A",67,"2",88988,11,"D","F",41,31360.15,61
"00","C",88,"3",25683,7,"P","M",24,24721.51,38
"00","U",69,"3",86285,5,"O","F",80,11158.71,8
"01","U",54,"4",109487,16,"P","F",34,2733.99,0
"02","A",78,"3",97535,4,"O","M",74,32138.07,65
"00","A",49,"3",62174,24,"D","F",42,32580.91,66
"01","A",52,"2",45678,22,"P","F",59,34717.75,75
"01","A",74,"2",20988,2,"P","M",57,33486.23,70
"98","U",72,"4",71739,21,"P","F",70,8956.24,5
"99","C",74,"1",50381,10,"P","M",37,18675.32,22
"99","U",90,"1",112535,10,"O","F",60,11670.69,9
"02","U",70,"1",87535,8,"O","M",31,1720.45,0
"00","U",45,"4",56285,15,"O","F",23,3191.31,1
"98","A",74,"4",92535,23,"O","F",64,32234.9,65
"01","M",46,"0",116925,11,"D","F",44,39617.56,98
"00","C",79,"4",45909,20,"P","F",58,21929.1,30
"99","C",52,"3",65035,2,"O","F",52,13165.03,11
"99","C",43,"1",103740,17,"P","F",23,12957.82,10
"99","M",90,"2",12162,24,"D","M",26,36694.49,84
"02","C",66,"1",11675,9,"P","M",69,22128.08,31
"99","M",55,"0",4987,3,"P","F",46,36924.58,85
"98","U",76,"4",95035,3,"O","M",30,1741.04,0
"99","B",57,"4",114697,10,"P","M",48,26467.76,44
"01","U",48,"0",46873,14,"P","F",80,7391.4,3
"01","C",86,"0",107535,22,"O","M",33,18970.49,22
"00","U",41,"2",70678,23,"D","M",21,5215.66,2
"99","U",45,"0",17458,23,"D","M",39,5805.35,2
"01","U",43,"4",102431,1,"P","M",54,8797,5
"01","U",38,"4",47535,7,"O","M",33,6737.65,3
"99","U",86,"0",76681,15,"D","F",47,12181.91,9
"98","U",83,"3",103785,12,"O","M",77,8346.68,4
"00","C",78,"4",72423,21,"P","F",53,22745.43,32
"98","B",138.550149365328,"3",53785,16,"O","F",55,30183.98,57
"01","U",34,"3",97656,3,"P","F",32,1124.22,0
"98","B",66,"2",82535,5,"O","F",26,26285.48,43
"98","A",38,"2",37775,24,"P","F",40,32609.01,66
"01","U",45,"4",56285,11,"O","F",68,2447.78,0
"02","U",73,"3",34435,9,"P","M",53,1782.54,0
"02","U",71,"0",88785,9,"O","M",28,6136.53,2
"00","C",75,"4",51372,2,"D","M",40,21255.32,28
"98","U",59,"3",115883,19,"P","M",70,12068.89,9
"02","U",85,"2",4781,5,"D","M",29,10699.37,7
"00","B",74,"1",32306,17,"D","M",75,30802.54,59
"99","U",31,"1",20532,25,"D","M",77,10086.62,6
"99","B",81,"1",102902,13,"D","F",31,29837.36,56
"02","C",38,"1",107288,15,"P","M",69,14356.42,13
"01","C",82,"0",103235,18,"D","M",70,17841.06,20
"01","U",90,"2",112535,17,"O","M",74,1417.1,0
"00","M",54,"1",67535,18,"O","M",23,37770.11,89
"02","B",69,"2",86285,18,"O","M",52,30830.39,59
"02","C",80,"4",59981,14,"P","F",26,12447.25,10
"99","U",82,"4",102535,5,"O","F",31,2840.11,1
"01","U",50,"1",62535,17,"O","M",51,1600.82,0
"01","U",80,"2",79939,12,"P","F",58,9787.99,6
"99","U",72,"2",20030,12,"P","F",60,3265.71,1
"00","U",59,"0",117528,5,"D","F",76,4371.86,1
"99","M",58,"4",38859,7,"D","F",72,36878.89,85
"01","U",32,"2",62516,8,"P","M",54,3578.15,1
"98","B",87,"4",50196,10,"D","M",34,27143.56,46
"99","B",64,"0",67282,3,"D","F",23,28472.92,51
"02","C",42,"1",109065,15,"D","M",43,13545.85,11
"99","U",61,"3",25255,5,"D","F",73,6076.94,2
"98","C",46,"0",52332,10,"D","F",67,14395.03,13
"02","C",32,"4",24674,24,"D","F",22,16523.25,17
"99","C",77,"3",96285,13,"O","F",77,15279.96,15
"02","U",44,"4",82225,15,"P","M",76,11895.03,9
"98","A",67,"0",109792,23,"P","M",62,33634.78,71
"99","M",37,"4",59839,2,"P","F",73,37598.42,88
"00","U",77,"4",37350,6,"P","F",70,5574.18,2
"01","B",39,"0",95057,10,"P","M",39,25727.86,41
"01","C",57,"0",80531,24,"D","M",70,23481.36,34
"00","U",59,"4",85332,15,"D","M",59,4109.26,1
"98","C",89,"4",66054,24,"D","M",47,15035.64,14
"98","C",43,"0",53785,13,"O","M",75,23256.57,34
"98","C",76,"3",108988,20,"D","F",66,21293.48,28
"99","U",56,"0",70035,5,"O","M",57,1119.45,0
"01","C",74,"2",54548,2,"D","F",79,24266.34,37
"00","B",73,"4",99975,14,"D","F",36,28707.15,52
"00","U",53,"1",66285,17,"O","M",47,2164.83,0
"02","B",36,"3",46840,11,"D","F",55,26918.24,45
"01","C",87,"4",93442,5,"D","M",67,18229.45,21
"00","C",58,"0",84766,9,"P","M",37,23059.98,33
"00","C",64,"0",86372,22,"P","F",49,12925.63,10
"02","U",51,"1",20924,2,"P","F",36,3921.59,1
"00","U",70,"2",54165,9,"P","F",19,10276.69,7
"02","C",74,"0",46385,14,"P","M",50,19475.16,24
"99","U",138.489770833403,"4",40035,6,"O","M",36,2819.45,0
"00","U",56,"2",117686,5,"D","M",72,8528.2,5
"01","M",36,"4",118412,23,"P","F",24,38844.4,94
"02","M",89,"0",37948,7,"P","F",36,36838.51,85
"98","A",89,"0",111285,13,"O","M",47,33898.86,72
"98","U",51,"4",66963,9,"P","F",76,6978.44,3
"98","C",64,"3",80035,4,"O","F",44,22488.19,32
"01","M",42,"0",52535,14,"O","M",18,38838.04,94
"02","A",69,"3",55476,5,"D","M",62,31734.96,63
"00","U",33,"4",98310,10,"P","F",45,7525.15,4
"99","B",86,"0",107535,3,"O","F",72,25334.61,40
"00","U",74,"0",112241,16,"D","M",48,1254.75,0
"00","U",86,"0",107535,18,"O","F",30,6356.99,3
"99","U",41,"2",15043,11,"P","F",30,9345.35,5
"99","U",81,"3",117712,21,"P","F",37,6119.39,2
"01","U",43,"0",96444,24,"D","M",39,551.81,0
"02","A",85,"2",28728,22,"P","F",76,31091.56,60
"99","B",56,"4",76046,18,"P","F",61,30170.52,57
"01","U",42,"3",52535,13,"O","F",47,9111.21,5
"00","C",88,"0",70961,3,"D","M",74,22810.59,33
"02","U",52,"0",44495,9,"D","F",54,4108.44,1
"99","A",55,"3",59094,10,"D","M",25,31253.73,61
"99","U",63,"0",18693,19,"D","F",43,8788.13,5
"01","C",78,"4",71523,9,"P","M",26,13583.92,12
"00","U",59,"4",73785,24,"O","M",42,7083.1,3
"99","A",79,"1",111389,9,"P","F",54,34867.46,76
"02","C",83,"4",67392,20,"P","F",42,23803.21,35
"02","M",36,"2",104892,21,"D","M",19,36398.56,83
"98","A",33,"3",65771,21,"P","F",32,33585.14,70
"02","U",46,"3",87837,19,"D","F",68,9087.19,5
"01","A",44,"1",70187,17,"P","M",20,32942.85,68
"99","U",70,"4",81355,10,"D","M",58,4599,1
"98","B",48,"0",18639,18,"D","M",76,25960.38,42
"01","U",45,"2",30183,18,"D","F",21,11912.46,9
"02","B",73,"0",31112,2,"D","F",48,29692.34,55
"99","U",37,"2",40557,22,"P","M",78,7835.79,4
"98","M",87,"4",109118,16,"D","M",24,36114.14,82
"00","U",75,"0",85957,1,"D","M",70,6142.81,2
"00","M",32,"4",40035,13,"O","F",46,38789.45,94
"00","C",59,"2",24396,2,"D","F",19,13291.65,11
"98","A",56,"4",70035,5,"O","M",51,35147.74,77
"99","C",74,"1",30223,19,"P","M",80,17764.61,20
"00","B",81,"4",50267,16,"P","M",34,25917.54,42
"00","C",33,"1",9178,10,"D","M",58,18649.07,22
"99","U",47,"2",63604,17,"P","F",62,5155.06,2
"98","C",46,"1",110242,11,"P","F",79,13610.62,12
"99","A",88,"0",48952,10,"D","F",30,32343.51,65
"02","C",84,"1",105035,3,"O","M",76,20362.6,26
"02","C",86,"1",19649,15,"D","M",47,15375.45,15
"02","A",40,"2",81569,18,"P","F",59,33987.48,72
"98","U",52,"2",58886,2,"D","M",76,11842.06,9
"01","A",87,"3",113521,6,"D","F",36,31033.11,60
"01","B",85,"4",27711,25,"D","F",54,30441.9,58
"02","U",34,"4",91522,7,"D","M",57,12162.77,9
"99","M",85,"4",119247,17,"P","M",25,39200.18,96
"98","M",52,"2",114099,3,"P","F",28,39238.37,96
"00","C",44,"0",25752,23,"D","F",64,17595.24,19
"98","M",42,"3",86235,20,"D","M",29,35785.87,80
"99","M",31,"2",38785,2,"O","F",77,38166.48,91
"01","A",54,"0",95695,1,"P","M",21,31594.61,62
"00","C",49,"0",61285,11,"O","F",44,14266.9,13
"99","U",70,"2",13983,19,"P","M",22,5954.08,2
"00","B",75,"3",68258,17,"P","F",42,28889.76,52
"01","C",37,"3",7903,5,"D","M",76,17569.16,19
"98","C",75,"2",115660,18,"D","M",67,20012.37,25
"02","C",67,"0",93610,2,"P","M",30,23684.55,35
"01","M",39,"3",92896,12,"D","M",28,39965.8,100
"00","C",49,"0",61285,18,"O","M",61,12944.15,10
"02","A",78,"2",34828,15,"D","M",64,33358.67,70
"01","C",78,"0",61463,22,"D","F",25,23634.26,35
"02","U",84,"1",50064,1,"D","F",59,5424.13,2
"00","A",47,"0",58785,24,"O","M",48,31633.58,63
"98","B",82,"4",102535,4,"O","M",54,27344.18,47
"99","M",38,"4",47535,3,"O","M",19,37140.79,86
"98","A",54,"0",67535,10,"O","M",57,31174.01,61
"01","C",52,"1",65035,24,"O","F",28,21808.8,30
"01","U",59,"0",59110,21,"P","F",26,3058.76,1
"98","C",74,"2",118832,15,"P","F",59,20679.15,27
"01","U",77,"2",96285,3,"O","M",76,8304.31,4
"01","M",60,"4",76537,11,"D","F",63,36428.53,83
"01","C",73,"4",91285,16,"O","M",42,14808.98,14
"01","C",59,"4",73785,7,"O","M",21,16607.41,17
"02","C",74,"1",12612,8,"D","F",30,24389.84,37
"00","B",55,"1",28304,21,"P","F",34,27410.13,47
"02","A",52,"2",65035,16,"O","M",49,32931.32,68
"99","B",74,"0",12219,19,"D","M",45,27915.28,49
"99","U",31,"0",38785,24,"O","F",41,1231.02,0
"01","C",53,"2",34460,24,"D","M",33,23835.89,36
"99","C",85,"2",12010,15,"D","F",54,14649.94,13
"98","B",59,"0",50815,11,"P","M",42,26097.28,43
"99","C",50,"1",88962,10,"D","M",40,15908.58,16
"00","A",47,"1",38137,6,"D","M",54,33590.44,71
"99","U",60,"0",75035,2,"O","M",42,11327.82,8
"02","M",133.274489713367,"0",97535,23,"O","M",27,37864.63,90
"00","U",48,"2",55445,5,"P","M",53,5217.35,2
"98","U",50,"1",118965,14,"P","F",51,1349.58,0
"01","A",134.073290466331,"3",97969,8,"D","F",54,34942.43,76
"99","M",78,"0",12316,17,"D","F",28,38922.48,95
"01","C",68,"0",44048,23,"D","M",32,18333.73,21
"99","B",65,"1",81285,25,"O","M",35,27931.89,49
"00","M",76,"3",95035,8,"O","F",48,37093.61,86
"00","C",83,"3",103785,21,"O","M",29,15996.79,16
"02","U",79,"4",67651,14,"P","F",72,3370.78,1
"00","C",57,"2",71285,4,"O","M",66,22569.49,32
"98","C",39,"2",82888,12,"P","M",55,21852.28,30
"01","U",89,"4",111285,10,"O","M",59,3251.51,1
"01","C",46,"3",38620,9,"D","F",65,18612.56,22
"98","A",40,"1",18891,10,"D","M",61,32017.82,64
"99","B",56,"0",410,22,"P","M",72,27271.04,46
"01","M",46,"0",57535,7,"O","M",26,38714.77,94
"00","B",68,"2",85035,22,"O","F",61,28380.37,50
"99","M",83,"1",19194,7,"D","F",20,38011.83,90
"98","B",74,"1",92535,13,"O","M",33,26885.37,45
"98","C",44,"0",55035,6,"O","M",33,13468.4,11
"01","B",42,"3",97924,10,"D","F",23,29924.47,56
"99","M",75,"4",6029,22,"P","F",24,36847.45,85
"99","A",56,"2",84168,6,"D","M",49,30918.26,60
"02","M",82,"4",26012,15,"P","F",50,38474.82,93
"01","U",65,"2",81285,13,"O","M",36,5603.49,2
"02","C",44,"1",48360,23,"D","M",76,23303.12,34
"98","U",63,"4",93183,4,"P","M",53,552.4,0
"98","M",81,"3",42044,23,"P","F",42,36427.15,83
"00","A",138.478060292546,"1",61022,24,"D","F",70,34440.01,74
"99","A",33,"2",111642,23,"P","F",59,34540.6,75
"02","U",67,"1",110564,15,"P","F",52,10849.07,7
"00","U",57,"3",71285,7,"O","F",51,1308.24,0
"00","U",63,"2",78785,7,"O","M",66,7416.04,3
"99","B",77,"4",102063,24,"P","M",77,29550.54,55
"01","C",76,"4",52099,2,"D","M",32,16121.57,16
"98","C",71,"2",95304,8,"P","M",64,16704.82,17
"01","B",51,"3",72679,18,"P","F",19,26024.22,42
"00","M",74,"3",93008,21,"D","M",20,35865.32,80
"00","M",57,"0",71285,13,"O","F",23,39196.07,96
"01","U",81,"3",65374,14,"D","F",77,1930.27,0
"00","C",34,"3",13738,25,"D","F",69,12835,10
"02","U",80,"1",821,7,"P","F",55,6792.41,3
"02","U",54,"3",89897,23,"D","M",63,2885.88,1
"00","C",50,"3",105185,25,"D","M",33,17581,19
"99","C",89,"0",79952,11,"P","F",75,14718.12,14
"02","C",56,"4",86557,9,"P","F",49,12613.48,10
"99","C",83,"2",103785,12,"O","F",26,22678.16,32
"02","B",85,"2",107224,17,"P","M",21,28690.38,51
"01","B",60,"4",116566,2,"D","M",76,29118.12,53
"00","C",84,"1",40914,18,"P","F",80,19711.3,24
"02","C",35,"4",9723,15,"D","F",78,22078.75,30
"02","U",33,"2",14982,17,"D","F",31,11550.68,8
"02","B",64,"0",80035,24,"O","M",65,30459.48,58
"01","U",44,"2",87407,4,"D","M",50,2900.9,1
"01","M",59,"2",46572,22,"P","F",34,39786.87,99
"01","B",36,"0",56535,12,"D","M",20,28756.71,52
"99","C",53,"1",66285,25,"O","M",29,13400.25,11
"99","B",74,"2",62681,23,"P","F",34,26786.95,45
"00","U",77,"0",26859,12,"D","M",62,2581.05,0
"99","C",79,"4",74766,2,"D","M",67,23080.44,33
"00","C",34,"1",45981,14,"D","F",64,14172.23,13
"02","B",32,"1",47463,25,"D","M",66,25421.08,40
"99","B",54,"1",115855,1,"P","M",34,26351.94,43
"01","U",81,"3",101285,23,"O","F",32,3019.71,1
"99","C",38,"1",47535,22,"O","M",78,24657.34,38
"02","C",49,"3",61285,9,"O","F",25,13676.95,12
"98","U",55,"4",24225,6,"P","F",52,9569.91,6
"01","M",81,"2",61979,8,"P","M",23,39843.69,99
"02","C",66,"2",55499,4,"D","F",63,18577.56,22
"02","A",63,"4",99122,3,"P","F",75,32993.56,68
"01","B",66,"3",44634,2,"D","M",47,28187.86,50
